,time,c1,c2,c3,c4,p1,p2
132,10703937,24,-12,0,-4,1098,2019
133,10783922,29,-5,0,-3,1099,2019
134,10863914,22,-7,0,-3,1100,2019
135,10943917,22,-5,0,-3,1100,2019
136,11023913,25,-2,0,-3,1100,2019
137,11103892,27,-6,0,-3,1100,2019
138,11183901,27,-13,0,-3,1100,2019
139,11263917,30,-5,0,-3,1100,2019
140,11343877,5,-7,0,-3,1103,2019
141,11423882,13,0,0,-4,1104,2019
142,11503885,19,-2,0,-4,1104,2019
143,11583894,19,-2,0,-4,1103,2019
144,11663857,17,-2,0,-4,1103,2019
145,11743863,22,-2,0,-4,1104,2019
146,11823871,21,-2,0,-5,1104,2019
147,11903874,22,-2,0,-4,1104,2019
148,11983846,26,-2,0,-3,1105,2019
149,12063853,26,-6,0,-3,1104,2019
150,12143847,26,-13,0,-3,1104,2019
151,12223849,28,-5,0,-3,1105,2019
152,12303828,27,-6,0,-4,1104,2019
153,12383827,27,-12,0,-4,1105,2019
154,12463833,9,-4,0,-4,1108,2019
155,12543824,15,-2,0,-4,1108,2019
156,12623808,14,-1,0,-4,1108,2019
157,12703815,21,0,0,-5,1108,2019
158,12783831,21,-6,0,-3,1108,2019
159,12863829,22,-5,0,-3,1108,2019
160,12943796,24,-2,0,-3,1108,2019
161,13023795,25,-6,0,-4,1109,2019
162,13103818,25,-11,0,-3,1108,2019
163,13183813,26,-5,0,-5,1109,2019
164,13263778,28,-6,0,-4,1109,2019
165,13343778,27,-13,0,-4,1109,2019
166,13423779,32,-6,0,-4,1109,2019
167,13503785,34,-13,0,-4,1109,2019
168,13583762,31,-13,0,-4,1109,2019
169,13663756,37,-5,0,-3,1109,2019
170,13743757,38,-12,0,-3,1109,2019
171,13823765,20,-12,0,-4,1111,2019
172,13903750,12,-4,0,-3,1114,2019
173,13983743,18,-2,0,-4,1114,2019
174,14063759,18,-2,0,-3,1113,2019
175,14143745,21,-2,0,-4,1114,2019
176,14223726,22,-2,0,-4,1114,2019
177,14303741,22,-2,0,-5,1114,2019
178,14383837,24,-2,0,-3,1114,2019
179,14463734,26,-6,0,-3,1114,2019
180,14543718,27,-13,0,-3,1114,2019
181,14623713,30,-5,0,-4,1115,2019
182,14703706,9,-6,0,-4,1117,2019
183,14783696,7,-5,0,-4,1117,2019
184,14863717,14,0,0,-5,1118,2019
185,14943695,15,-1,0,-4,1118,2019
186,15023699,16,-2,0,-4,1118,2019
187,15103679,19,-2,0,-4,1118,2019
188,15183677,22,-2,0,-4,1118,2019
189,15263681,22,-2,0,-4,1118,2019
190,15343678,24,-2,0,-5,1118,2019
191,15423655,25,-5,0,-4,1119,2019
192,15503663,26,-13,0,-3,1118,2019
193,15583661,29,-6,0,-4,1119,2019
194,15663694,29,-7,0,-3,1119,2019
195,15743651,29,-13,0,-4,1119,2019
196,15823642,34,-5,0,-4,1119,2019
197,15903642,36,-10,0,-3,1119,2019
198,15983643,36,-12,0,-4,1119,2019
199,16063648,35,-12,0,-4,1120,2018
200,16143637,5,-24,0,-4,1122,2019
201,16223635,4,3,0,-4,1124,2019
202,16303631,11,0,0,-3,1124,2019
203,16383614,12,-1,0,-3,1124,2019
204,16463610,13,-2,0,-3,1124,2019
205,16543606,17,-2,0,-3,1125,2019
206,16623611,14,-2,0,-3,1125,2019
207,16703593,15,-2,0,-4,1124,2019
208,16783597,21,-2,0,-4,1125,2019
209,16863616,22,-2,0,-4,1125,2019
210,16943593,22,-2,0,-4,1125,2019
211,17023576,24,-2,0,-4,1125,2019
212,17103588,25,0,0,-3,1125,2019
213,17183573,24,-9,0,-3,1126,2019
214,17263584,29,-8,0,-3,1126,2019
215,17343578,32,-3,0,-3,1126,2019
216,17423559,34,-12,0,-3,1126,2019
217,17503563,34,-11,0,-5,1127,2019
218,17583561,6,-13,0,-3,1130,2019
219,17663578,6,1,0,-4,1130,2019
220,17743539,13,-1,0,-4,1130,2019
221,17823552,14,-1,0,-4,1130,2019
222,17903593,14,-1,0,-4,1130,2019
223,17983539,18,-1,0,-3,1131,2019
224,18063563,21,-1,0,-3,1130,2019
225,18143546,21,-1,0,-3,1130,2019
226,18223509,24,-1,0,-4,1130,2019
227,18303510,22,0,0,-5,1130,2019
228,18383508,23,-10,0,-3,1131,2019
229,18463530,25,-5,0,-4,1131,2019
230,18543495,27,-6,0,-4,1131,2019
231,18623493,27,-13,0,-3,1131,2019
232,18703492,32,-5,0,-3,1132,2019
233,18783497,30,-12,0,-3,1132,2019
234,18863495,6,-7,0,-4,1134,2019
235,18943471,16,0,0,-4,1134,2019
236,19023477,18,-6,0,-3,1134,2019
237,19103474,15,-5,0,-4,1134,2019
238,19183452,25,-3,0,-3,1134,2019
239,19263484,23,-5,0,-4,1135,2019
240,19343463,22,-5,0,-4,1135,2019
241,19423467,25,-3,0,-4,1135,2019
242,19503439,26,-5,0,-4,1135,2019
243,19583448,27,-13,0,-5,1135,2019
244,19663491,31,-6,0,-4,1135,2019
245,19743445,28,-6,0,-4,1136,2019
246,19823431,9,-13,0,-3,1138,2019
247,19903423,23,0,0,-4,1138,2019
248,19983428,18,-6,0,-4,1138,2019
249,20063436,17,-6,0,-4,1139,2019
