,time,c1,c2,c3,c4,p1,p2
126,10223409,0,-1,0,0,1103,2021
127,10303411,0,0,0,0,1104,2021
128,10383396,2,0,0,0,1104,2020
129,10463424,0,-5,0,0,1104,2021
130,10543414,0,1,0,0,1105,2021
131,10623381,2,-1,0,0,1105,2021
132,10703395,4,-1,0,0,1105,2021
133,10783424,3,-7,0,0,1105,2021
134,10863376,0,-9,0,0,1107,2021
135,10943393,0,0,0,0,1107,2021
136,11023363,0,-1,0,0,1107,2021
137,11103392,0,0,0,0,1107,2021
138,11183368,0,-1,0,0,1107,2021
139,11263344,0,0,0,-1,1107,2021
140,11343348,4,-1,0,0,1108,2021
141,11423363,2,-6,0,-1,1108,2021
142,11503343,8,-7,0,0,1108,2021
143,11583368,11,-21,0,0,1108,2021
144,11663350,7,-50,0,0,1108,2021
145,11743330,13,2,0,-1,1110,2021
146,11823336,14,-31,0,0,1109,2020
147,11903326,0,-54,0,-2,1110,2020
148,11983316,13,1,0,0,1111,2021
149,12063313,8,-7,0,0,1111,2020
150,12143307,3,-42,0,-1,1111,2020
151,12223299,10,2,0,-1,1111,2021
152,12303299,2,-13,0,0,1112,2020
153,12383308,8,-25,0,-1,1112,2021
154,12463298,15,-13,0,-1,1112,2021
155,12543279,14,-50,0,-2,1111,2020
156,12623301,16,-36,0,-1,1112,2020
157,12703310,14,-64,0,-1,1113,2020
158,12783288,13,-25,0,-2,1113,2020
159,12863270,14,-53,0,-2,1113,2020
160,12943280,18,-36,0,-2,1113,2020
161,13023276,13,-71,0,-2,1113,2020
162,13103267,16,-22,0,-2,1114,2020
163,13183243,19,-56,0,-2,1114,2019
164,13263245,17,-72,0,-2,1115,2020
165,13343253,15,-42,0,-2,1114,2020
166,13423243,19,-51,0,-2,1115,2019
167,13503255,21,-70,0,-2,1115,2020
168,13583274,21,-67,0,-2,1115,2020
169,13663257,22,-66,0,-2,1115,2020
170,13743177,20,-71,0,-2,1116,2019
171,13823234,21,-55,0,-2,1116,2019
172,13903212,24,-81,0,-2,1116,2019
173,13983213,21,-75,0,-2,1117,2019
174,14063210,21,-64,0,-2,1117,2019
175,14143195,23,-70,0,-2,1117,2019
176,14223206,21,-79,0,-2,1118,2019
177,14303214,22,-53,0,-2,1118,2019
178,14383183,25,-85,0,-2,1118,2019
179,14463201,24,-75,0,-2,1118,2019
180,14543176,22,-82,0,-2,1118,2019
181,14623190,29,-65,0,-2,1119,2019
182,14703177,27,-90,0,-2,1119,2018
183,14783187,1,-81,0,0,1122,2017
184,14863164,10,1,0,0,1122,2019
185,14943169,25,-2,0,-5,1121,2019
186,15023154,8,-89,0,-7,1122,2014
187,15103165,0,2,0,0,1124,2018
188,15183189,16,-7,0,-4,1123,2019
189,15263152,13,-39,0,-5,1123,2017
190,15343155,0,-36,0,-4,1125,2016
191,15423146,1,1,0,-5,1125,2017
192,15503133,9,0,0,-4,1124,2019
193,15583163,18,-18,0,-7,1124,2018
194,15663125,14,-64,0,-8,1125,2017
195,15743124,1,-34,0,-3,1126,2017
196,15823143,10,1,0,-3,1126,2018
197,15903160,10,-6,0,-3,1126,2017
198,15983141,6,-52,0,-3,1126,2016
199,16063106,17,3,0,-3,1127,2017
200,16143153,14,-46,0,-3,1127,2016
201,16223083,1,-55,0,-3,1128,2016
202,16303058,7,2,0,-1,1128,2017
203,16383059,0,-1,0,-2,1128,2016
204,16463091,0,-19,0,-2,1128,2017
205,16543083,10,4,0,-1,1129,2017
206,16623068,7,-10,0,0,1129,2016
207,16703073,12,-44,0,-1,1129,2016
208,16783100,14,-45,0,-2,1130,2016
209,16863042,4,-48,0,-2,1130,2016
210,16943064,4,1,0,-2,1131,2017
211,17023095,8,-2,0,-2,1131,2017
212,17103071,2,-31,0,-2,1132,2017
213,17183047,6,1,0,-1,1131,2017
214,17263026,11,-1,0,-2,1132,2017
215,17343036,10,-44,0,-2,1133,2016
216,17423043,9,-29,0,-2,1133,2016
217,17503056,10,-25,0,-2,1133,2016
218,17583065,2,-33,0,-2,1134,2016
219,17662989,0,1,0,-2,1134,2017
220,17743017,10,-3,0,-2,1134,2017
221,17823034,12,-2,0,-2,1135,2016
222,17902995,2,-61,0,-2,1135,2016
223,17983013,10,1,0,-2,1135,2017
224,18062997,9,-4,0,-2,1135,2016
225,18143005,1,-50,0,-2,1136,2016
226,18222976,8,1,0,-2,1136,2017
227,18302984,0,-1,0,-2,1139,2017
228,18382983,-4,-24,0,-2,1140,2018
229,18463021,-1,0,0,-2,1140,2018
230,18542962,-4,-1,0,-2,1141,2018
231,18622934,-1,-16,0,-2,1140,2018
232,18702982,-1,1,0,-2,1141,2018
233,18782993,-1,-3,0,-2,1141,2018
234,18862950,-1,-2,0,-2,1141,2018
235,18942979,0,-2,0,-2,1141,2018
236,19022943,0,0,0,-2,1141,2018
237,19102950,0,-1,0,-2,1141,2018
238,19182935,0,0,0,-2,1141,2018
239,19262939,0,-1,0,-2,1141,2018
240,19342929,0,0,0,-2,1141,2018
241,19422933,0,-1,0,-2,1142,2019
242,19502934,-12,-1,0,0,1144,2020
243,19582962,-8,-14,0,0,1144,2019
244,19662929,-3,-33,0,-1,1145,2019
245,19742924,-2,1,0,-1,1145,2020
246,19822914,-1,-3,0,0,1145,2020
247,19902894,-1,-3,0,0,1146,2019
248,19982919,-1,-2,0,0,1145,2020
249,20062874,-1,-2,0,0,1145,2020
250,20142878,0,-2,0,0,1146,2020
251,20222900,0,0,0,0,1146,2020
252,20302885,-1,-1,0,0,1146,2020
253,20382850,0,-2,0,0,1146,2020
254,20462869,0,0,0,0,1146,2020
255,20542868,0,-1,0,0,1146,2020
256,20622869,0,0,0,0,1147,2020
257,20702902,0,-1,0,0,1147,2020
258,20782905,0,0,0,0,1147,2020
259,20862867,0,-2,0,0,1148,2020
