,time,c1,c2,c3,c4,p1,p2
181,14623757,6,-7,-1,0,1113,2021
182,14703797,0,-22,-1,0,1114,2021
183,14783794,0,3,-1,-1,1113,2021
184,14863777,0,0,-1,0,1113,2022
185,14943765,1,0,-1,-1,1114,2021
186,15023799,0,-2,-1,0,1114,2021
187,15103767,3,0,-1,0,1114,2021
188,15183754,0,-4,-1,0,1114,2021
189,15263767,7,1,-1,0,1114,2021
190,15343757,8,-18,-1,0,1115,2021
191,15423758,3,-41,-1,0,1115,2021
192,15503762,2,1,-1,0,1115,2021
193,15583707,11,0,-1,0,1115,2021
194,15663733,13,-16,-1,0,1115,2020
195,15743758,3,-66,-1,0,1116,2020
196,15823714,0,1,-1,-1,1116,2021
197,15903746,7,0,-1,0,1116,2021
198,15983727,9,-7,-1,0,1116,2021
199,16063722,8,-42,-1,0,1116,2020
200,16143695,1,-17,-1,-2,1116,2021
201,16223702,17,0,-1,-1,1117,2021
202,16303698,14,-20,-1,0,1117,2020
203,16383712,1,-65,-1,0,1118,2020
204,16463701,1,1,-1,1,1118,2021
205,16543701,13,-1,-1,-2,1118,2022
206,16623671,13,-7,-1,-3,1118,2020
207,16703682,8,-67,-1,-3,1119,2020
208,16783677,6,1,-1,-4,1119,2021
209,16863673,11,-2,-1,-5,1119,2021
210,16943662,13,-50,-1,-4,1119,2020
211,17023680,13,-27,-1,-5,1119,2020
212,17103645,13,-49,-1,-3,1119,2021
213,17183642,20,-27,-1,-5,1119,2021
214,17263622,19,-68,-1,-4,1119,2020
215,17343647,9,-42,-1,-4,1120,2020
216,17423657,5,-24,-1,-6,1121,2020
217,17503668,14,-16,-1,-4,1121,2020
218,17583608,13,-35,-1,-4,1121,2020
219,17663636,12,-39,-1,-4,1121,2020
220,17743621,13,-43,-1,-4,1121,2020
221,17823640,17,-43,-1,-4,1121,2020
222,17903637,12,-52,-1,-9,1122,2019
223,17983629,14,-25,-1,-4,1122,2020
224,18063605,15,-52,-1,-4,1122,2020
225,18143597,18,-39,-1,-4,1122,2019
226,18223601,19,-70,-1,-5,1122,2020
227,18303608,20,-37,-1,-7,1122,2020
228,18383576,20,-80,-1,-4,1122,2020
229,18463611,24,-38,-1,-5,1122,2020
230,18543583,21,-83,-1,-5,1123,2019
231,18623596,6,-43,-1,-3,1125,2019
232,18703563,8,3,-1,-3,1124,2020
233,18783583,21,-24,-1,-5,1124,2019
234,18863580,18,-73,-1,-4,1124,2018
235,18943593,2,-50,-1,-3,1125,2018
236,19023586,3,1,-1,-3,1125,2020
237,19103545,21,-2,-1,-6,1125,2021
238,19183545,20,-48,-1,-5,1125,2018
239,19263564,0,-67,-1,0,1129,2016
240,19343533,0,1,-1,0,1127,2019
241,19423532,27,-1,-1,-10,1125,2020
242,19503572,22,-32,-1,-7,1126,2016
243,19583578,0,-65,-1,1,1130,2011
244,19663515,-1,1,-1,0,1130,2017
245,19743534,36,-9,0,-5,1126,2020
246,19823520,21,-94,0,-6,1127,2012
247,19903541,0,1,0,2,1131,2009
248,19983521,-1,-60,0,-3,1131,2014
249,20063512,1,2,0,-2,1129,2019
250,20143514,21,-2,0,-6,1128,2019
251,20223502,18,-28,0,-8,1128,2016
252,20303477,-7,-66,0,0,1133,2014
253,20383489,0,2,0,0,1131,2018
254,20463518,26,-11,0,-7,1128,2019
255,20543497,24,-61,0,-6,1128,2015
256,20623453,-4,-55,0,1,1134,2012
257,20703463,0,2,0,2,1132,2016
258,20783456,23,-11,0,0,1130,2019
259,20863466,20,-63,0,-6,1130,2015
260,20943446,0,-48,0,0,1134,2014
261,21023484,0,2,0,7,1134,2017
262,21103451,16,-2,0,-7,1132,2018
263,21183471,19,-16,0,-10,1132,2016
264,21263434,0,-96,0,0,1134,2016
265,21343425,0,1,0,0,1135,2018
266,21423428,0,32,0,0,1135,2017
267,21503473,0,-10,0,0,1135,2017
268,21583442,0,0,0,0,1135,2017
269,21663417,0,-3,0,0,1135,2017
270,21743429,0,0,0,0,1135,2017
271,21823435,0,-1,0,1,1135,2017
272,21903397,0,1,0,0,1135,2017
273,21983415,0,-1,0,0,1135,2017
274,22063403,0,0,0,0,1135,2017
275,22143398,0,-1,0,0,1136,2017
276,22223380,0,0,0,0,1136,2017
277,22303391,5,-1,0,0,1137,2017
278,22383385,1,-1,0,0,1136,2017
279,22463415,2,-11,0,0,1137,2017
280,22543521,2,-1,0,0,1137,2017
281,22623401,12,-1,0,0,1137,2017
282,22703339,12,-28,0,1,1137,2016
283,22783386,0,-48,0,0,1138,2016
284,22863358,0,1,0,0,1138,2017
285,22943312,5,-1,0,0,1139,2017
286,23023370,0,-1,0,0,1139,2017
287,23103350,0,1,0,0,1138,2017
288,23183316,5,-1,0,0,1138,2017
289,23263345,11,-10,0,0,1139,2017
290,23343304,13,-40,0,0,1139,2017
291,23423343,0,-45,0,0,1139,2016
292,23503354,0,1,0,-1,1140,2018
293,23583335,5,9,0,0,1140,2017
294,23663318,4,-1,0,0,1140,2017
295,23743336,9,-18,0,0,1140,2016
296,23823299,7,-36,0,0,1140,2016
297,23903310,13,-18,0,0,1141,2017
298,23983324,9,-36,0,0,1141,2016
299,24063269,1,-30,0,-2,1142,2016
300,24143277,5,1,0,-2,1141,2017
301,24223302,8,-14,0,0,1142,2017
302,24303280,0,-31,0,-2,1143,2017
303,24383281,0,1,0,-2,1143,2017
304,24463301,0,0,0,-1,1143,2017
305,24543286,1,0,0,0,1144,2017
306,24623258,0,0,0,-1,1144,2017
307,24703268,0,-2,0,-2,1143,2017
308,24783260,0,0,0,-2,1143,2018
309,24863302,8,0,0,-1,1144,2017
310,24943256,9,-6,0,0,1145,2017
311,25023301,0,-50,0,-1,1147,2017
312,25103237,-1,1,0,-1,1147,2019
313,25183236,-18,0,0,0,1150,2020
314,25263247,-24,-25,0,0,1149,2018
315,25343291,0,-105,0,0,1145,2016
316,25423229,3,1,0,0,1146,2019
317,25503259,-46,-2,0,0,1152,2021
318,25583239,-25,-114,0,0,1150,2009
319,25663214,5,6,0,9,1146,2000
320,25743207,0,-116,0,-7,1147,2008
321,25823218,0,1,0,0,1149,2019
322,25903202,-29,0,-6,-2,1152,2021
323,25983203,-14,-46,-10,-2,1151,2016
324,26063163,0,2,-8,2,1148,2012
325,26143173,1,-56,-8,-2,1149,2017
326,26223189,0,2,-6,0,1150,2020
327,26303199,-28,0,-4,-1,1153,2021
328,26383165,-25,-29,-9,0,1152,2017
329,26463167,0,-65,-6,0,1149,2009
330,26543182,3,2,-6,0,1150,2018
331,26623145,-26,-28,-6,-2,1155,2020
332,26703158,-11,-74,-7,-2,1152,2018
333,26783151,4,2,-5,2,1150,2019
334,26863149,-12,-32,-4,0,1154,2020
335,26943153,-6,-35,-4,0,1153,2020
336,27023166,-4,-12,-5,-1,1153,2020
337,27103128,-1,-8,-7,-1,1153,2020
338,27183144,-1,0,-8,-1,1154,2021
339,27263142,-1,-1,-7,0,1154,2021
340,27343115,-1,-1,-8,-1,1154,2021
341,27423092,-1,-1,-6,-2,1154,2020
342,27503156,-1,-2,-11,0,1154,2020
343,27583130,-1,-2,-8,0,1154,2020
344,27663109,-1,-2,-5,-1,1154,2020
345,27743118,0,-2,-5,-1,1154,2020
346,27823083,0,-1,-6,-1,1154,2021
347,27903100,0,7,-8,0,1154,2021
348,27983097,0,-1,-5,0,1154,2020
349,28063088,0,-1,-4,0,1155,2021
350,28143094,0,0,-6,0,1155,2021
351,28223209,0,-1,-6,-1,1155,2021
352,28303065,0,0,-10,-1,1155,2020
353,28383068,1,-1,-7,-1,1155,2021
354,28463109,3,-1,-7,0,1156,2021
355,28543103,0,0,-8,0,1156,2020
356,28623116,0,-5,-4,0,1156,2021
357,28703062,1,0,-6,0,1156,2021
358,28783072,2,-1,-7,-1,1156,2021
359,28863063,1,-1,-7,0,1156,2021
360,28943047,2,0,-9,-1,1157,2021
361,29023070,5,-4,-7,0,1157,2021
362,29103045,8,-21,-9,0,1158,2021
363,29183038,4,-23,-7,0,1157,2020
364,29263029,4,-9,-5,0,1158,2021
365,29343018,12,-8,-6,0,1158,2021
366,29423022,14,-29,-4,0,1158,2020
367,29503057,14,-53,-5,-1,1158,2020
368,29582972,14,-41,-7,0,1158,2020
369,29662998,18,-43,-8,-1,1158,2020
370,29742975,5,-65,-4,-1,1160,2020
371,29822996,0,1,-6,0,1160,2021
372,29902979,0,0,-6,0,1160,2021
373,29983003,9,-1,-6,0,1160,2021
374,30063022,8,-4,-4,0,1160,2021
375,30142968,13,-49,-7,0,1160,2020
376,30222974,11,-30,-4,-1,1160,2020
377,30302966,15,-46,-5,0,1161,2020
378,30382965,15,-60,-5,0,1160,2020
379,30463034,14,-39,-4,0,1160,2020
