,time,c1,c2,c3,c4,p1,p2
145,11743690,4,-1,0,-2,1108,2021
146,11823636,1,0,0,-2,1108,2021
147,11903671,7,-1,0,-2,1107,2021
148,11983616,10,0,0,-2,1108,2021
149,12063611,8,-1,1,-2,1108,2021
150,12143611,12,-1,0,-2,1109,2021
151,12223634,19,-1,0,-2,1109,2021
152,12303626,14,-2,0,-2,1109,2021
153,12383615,14,-2,1,-2,1109,2021
154,12463603,18,-2,3,-2,1110,2021
155,12543619,17,-2,2,-2,1109,2021
156,12623646,16,-2,0,-2,1110,2021
157,12703589,19,-3,5,-2,1110,2021
158,12783552,22,-3,2,-2,1110,2021
159,12863593,22,-4,0,-2,1110,2021
160,12943585,21,-2,7,-2,1111,2021
161,13023571,25,-2,3,-2,1110,2021
162,13103576,24,0,0,-2,1110,2021
163,13183554,25,-20,0,-2,1111,2021
164,13263571,18,-1,0,-2,1112,2021
165,13343548,22,-3,0,-2,1112,2021
166,13423593,26,-3,0,-2,1112,2021
167,13503563,26,-5,0,-3,1112,2021
168,13583574,26,-12,0,-3,1113,2021
169,13663600,29,-4,0,-3,1113,2021
170,13743569,31,-6,0,-3,1113,2021
171,13823550,32,-12,0,-3,1113,2021
172,13903576,34,-11,2,-3,1113,2021
173,13983518,35,-10,0,-4,1113,2021
174,14063531,36,-11,0,-4,1113,2021
175,14143520,38,-12,0,-4,1113,2021
176,14223529,29,-9,0,-4,1114,2021
177,14303499,32,-4,0,-5,1114,2021
178,14383540,35,-10,2,-4,1115,2020
179,14463511,34,-14,0,-4,1115,2021
180,14543507,26,-6,2,-6,1116,2020
181,14623487,31,-7,1,-4,1116,2020
182,14703506,31,-15,0,-4,1116,2020
183,14783478,32,-6,0,-4,1116,2020
184,14863507,37,-13,1,-4,1116,2020
185,14943474,36,-13,1,-4,1116,2020
186,15023488,37,-13,0,-8,1117,2020
187,15103477,38,-13,0,-4,1117,2020
188,15183490,40,-12,0,-5,1117,2020
189,15263450,40,-24,2,-4,1117,2020
190,15343429,42,-7,5,-5,1118,2020
191,15423487,42,-14,3,-6,1117,2020
192,15503477,39,-23,0,-6,1118,2020
193,15583405,44,-5,0,-5,1118,2020
194,15663522,45,-12,3,-4,1118,2020
195,15743483,45,-22,0,-5,1118,2020
196,15823447,48,-7,2,-4,1118,2020
197,15903459,47,-24,7,-4,1118,2019
198,15983432,40,-10,0,-4,1119,2020
199,16063429,45,-17,0,-4,1120,2019
200,16143425,44,-15,0,-5,1120,2019
201,16223424,46,-17,4,-8,1120,2019
202,16303416,48,-15,2,-5,1120,2019
203,16383448,49,-21,2,-5,1121,2019
204,16463429,50,-24,0,-4,1121,2019
205,16543389,51,-14,5,-7,1121,2019
206,16623362,41,-17,3,-7,1122,2019
207,16703410,46,-13,2,-6,1122,2019
208,16783354,48,-24,5,-8,1122,2019
209,16863390,50,-13,5,-5,1122,2019
210,16943372,48,-26,2,-6,1123,2019
211,17023376,53,-14,2,-5,1123,2019
212,17103377,54,-26,3,-6,1123,2019
213,17183381,55,-14,5,-7,1123,2019
214,17263325,58,-26,4,-7,1123,2019
215,17343353,58,-24,3,-5,1123,2019
216,17423344,44,-17,1,-6,1124,2018
217,17503351,47,-13,3,-5,1126,2017
218,17583337,30,-13,0,-7,1128,2017
219,17663387,21,-7,4,-6,1130,2017
220,17743335,25,-3,0,-7,1130,2017
221,17823321,25,-4,4,-5,1130,2017
222,17903352,22,-10,2,-6,1131,2017
223,17983336,24,-4,1,-5,1131,2017
224,18063342,26,-7,0,-8,1131,2016
225,18143321,26,-17,0,-5,1131,2016
226,18223269,32,-7,0,-5,1132,2017
227,18303305,9,-9,2,-5,1134,2016
228,18383319,8,0,0,-5,1134,2017
229,18463286,17,-2,0,-4,1135,2016
230,18543306,17,-5,4,-4,1135,2016
231,18623303,17,-7,3,-6,1135,2016
232,18703304,23,-8,1,-4,1134,2017
233,18783311,24,-2,3,-4,1135,2016
234,18863269,22,-9,1,-6,1135,2016
235,18943272,26,-6,0,-4,1135,2016
236,19023245,26,-8,0,-4,1135,2017
237,19103270,10,-7,1,-4,1136,2017
238,19183272,1,-3,1,-5,1139,2017
239,19263272,-10,-9,2,-4,1143,2019
240,19343231,-21,0,0,0,1143,2019
241,19423254,-10,-6,0,0,1143,2019
242,19503245,-12,-7,0,0,1142,2019
243,19583259,-12,-3,0,0,1142,2019
244,19663249,-4,-3,1,0,1143,2019
245,19743212,-4,0,0,0,1144,2019
246,19823219,-8,-1,0,-1,1143,2019
247,19903369,-2,-2,0,0,1144,2019
248,19983199,-2,0,0,0,1144,2019
249,20063203,0,-1,0,0,1144,2019
250,20143204,-1,0,0,0,1144,2019
251,20223171,-1,-2,0,0,1144,2019
252,20303205,-1,0,0,-1,1144,2019
253,20383222,0,-1,0,0,1144,2019
254,20463202,0,0,0,0,1144,2020
255,20543192,0,0,0,0,1144,2019
256,20623208,0,-1,0,0,1145,2020
257,20703216,0,0,0,0,1145,2020
258,20783168,0,-3,0,0,1146,2020
259,20863187,0,0,0,0,1146,2020
