,time,c1,c2,c3,c4,p1,p2
105,8542616,-11,4,-1,-2,1098,2020
106,8622637,-5,11,-1,-2,1098,2020
107,8702676,-8,0,-1,-1,1098,2020
108,8782615,-7,0,-1,-2,1099,2021
109,8862633,-3,12,-1,-2,1099,2020
110,8942595,-2,0,-1,-2,1099,2020
111,9022644,-1,0,-1,-2,1099,2020
112,9102615,-1,0,-1,-1,1099,2020
113,9182593,-1,0,-1,-2,1099,2020
114,9262597,-1,0,-1,0,1099,2020
115,9342618,0,0,-1,-3,1099,2020
116,9422585,0,-1,-1,-2,1099,2020
117,9502605,0,0,-1,-1,1099,2020
118,9582591,0,-1,-1,-1,1100,2020
119,9662576,0,0,-1,-2,1100,2020
120,9742598,0,-1,-1,-1,1100,2020
121,9822565,0,0,-1,-2,1101,2020
122,9902587,0,-1,-1,-2,1101,2020
123,9982560,0,-1,-1,-2,1102,2021
124,10062569,0,4,-1,-1,1102,2020
125,10142546,0,0,-1,0,1102,2021
126,10222535,0,-1,-1,-1,1102,2020
127,10302531,0,0,-1,-1,1102,2021
128,10382636,1,0,-1,0,1103,2021
129,10462535,0,-1,-1,0,1103,2021
130,10542568,0,0,-1,-2,1103,2021
131,10622569,5,0,-1,-2,1103,2020
132,10702545,1,-1,-1,-1,1103,2020
133,10782530,2,0,-1,0,1104,2021
134,10862744,8,0,-1,0,1105,2020
135,10942508,1,0,-1,-1,1105,2021
136,11022494,9,0,-1,0,1105,2020
137,11102524,13,-1,-1,-1,1105,2020
138,11182489,12,-2,-1,0,1105,2021
139,11262729,18,-1,-1,0,1106,2021
140,11342491,0,-2,-1,0,1107,2021
141,11422570,1,0,-1,0,1107,2021
142,11502592,6,0,-1,0,1107,2021
143,11582483,10,-1,-1,-1,1107,2021
144,11662491,1,-1,-1,0,1107,2021
145,11742477,12,0,-1,0,1108,2021
146,11822480,14,-1,-1,0,1108,2021
147,11902486,14,-1,-1,-2,1108,2021
148,11982538,17,-1,-1,-1,1108,2021
149,12062469,18,-2,-1,0,1109,2021
150,12142418,16,-2,-1,0,1109,2021
151,12222462,19,-2,-1,0,1109,2021
152,12302529,22,-2,-1,0,1109,2021
153,12382616,22,-2,-1,-1,1109,2021
154,12462452,23,-2,-1,0,1109,2021
155,12542467,22,-2,-1,-1,1110,2021
156,12622414,22,-2,-1,0,1109,2021
157,12702465,26,-2,-1,0,1110,2020
158,12782451,27,-8,-1,0,1110,2021
159,12862397,27,-11,-1,-1,1110,2021
160,12942433,31,-5,-1,0,1111,2021
161,13022365,29,-5,-1,0,1111,2021
162,13102460,31,-9,-1,-1,1111,2021
163,13182370,34,-9,-1,-1,1111,2021
164,13262394,23,-15,-1,-2,1112,2020
165,13342393,25,-6,-1,-3,1113,2021
166,13422367,29,-7,-1,-3,1112,2021
167,13502409,31,-8,-1,-3,1113,2021
168,13582381,36,-6,-1,-2,1113,2020
169,13662364,36,-17,-1,-2,1113,2020
170,13742377,36,-14,-1,-3,1113,2020
171,13822379,36,-13,-1,-3,1113,2020
172,13902372,37,-12,-1,-3,1113,2020
173,13982344,33,-14,-1,-3,1114,2020
174,14062379,36,-13,-1,-3,1114,2020
175,14142351,39,-13,-1,-3,1114,2020
176,14222354,40,-13,-1,-3,1114,2020
177,14302330,40,-23,-1,-3,1114,2020
178,14382465,43,-13,-1,-3,1114,2020
179,14462325,35,-20,-1,-3,1116,2020
180,14542304,37,-7,-1,-3,1116,2020
181,14622340,39,-12,-1,-3,1116,2020
182,14702315,38,-9,-1,-3,1116,2019
183,14782292,37,-23,-1,-3,1116,2020
184,14862321,47,-8,-1,-3,1117,2020
185,14942375,41,-12,-1,-3,1117,2020
186,15022258,41,-17,-1,-3,1117,2020
187,15102279,46,-20,-1,-3,1117,2019
188,15182298,46,-19,-1,-3,1117,2019
189,15262303,47,-20,-1,-3,1117,2020
190,15342297,46,-8,-1,-3,1118,2019
191,15422276,46,-18,-1,-3,1118,2019
192,15502262,41,-26,-1,-3,1118,2019
193,15582273,47,-13,-1,-3,1119,2019
194,15662262,46,-26,-1,-3,1119,2019
195,15742290,48,-13,-1,-3,1119,2019
196,15822284,50,-25,-1,-4,1119,2019
197,15902303,50,-26,-1,-4,1119,2019
198,15982241,52,-26,-1,-4,1119,2019
199,16062264,56,-25,-1,-3,1120,2019
200,16142243,56,-25,-1,-4,1119,2019
201,16222253,57,-26,-1,-4,1119,2019
202,16302369,63,-26,-1,-4,1120,2019
203,16382411,63,-26,-1,-4,1120,2019
204,16462232,60,-26,-1,-4,1120,2019
205,16542230,57,-25,-1,-4,1120,2019
206,16622238,38,-20,-1,-4,1123,2017
207,16702232,35,-5,-1,-3,1125,2017
208,16782645,38,-19,-1,-4,1125,2017
209,16862183,30,-7,-1,-4,1126,2017
210,16942176,34,-7,-1,-4,1127,2017
211,17022221,45,-23,-1,-4,1127,2017
212,17102258,23,-9,-1,-4,1128,2016
213,17182181,18,-9,-1,-6,1129,2017
214,17262176,23,-5,-1,-4,1130,2017
215,17342176,23,-3,-1,-4,1129,2017
216,17422175,23,-3,-1,-4,1129,2017
217,17502413,28,-3,-1,-4,1130,2017
218,17582176,27,-4,-1,-4,1130,2016
219,17662181,27,-20,-1,-4,1130,2017
220,17742163,35,-3,-1,-4,1130,2016
221,17822165,35,-12,-1,-4,1130,2016
222,17902185,9,-14,-1,-3,1133,2017
223,17982156,18,0,-1,-4,1133,2017
224,18062127,19,0,-1,-4,1133,2016
225,18142098,26,-12,-1,-4,1134,2017
226,18222310,23,-5,-1,-5,1134,2016
227,18302172,23,-6,-1,-4,1134,2016
228,18382149,23,-6,-1,-4,1133,2017
229,18462131,26,-4,-1,-4,1134,2016
230,18542112,27,-11,-1,-4,1134,2016
231,18622137,27,-6,-1,-3,1134,2016
232,18702085,31,-14,-1,-3,1134,2016
233,18782117,0,-10,-1,-3,1137,2017
234,18862130,-9,-25,-1,0,1142,2019
235,18942116,-10,3,-1,-2,1142,2020
236,19022111,-12,17,-1,0,1142,2020
237,19102086,-12,0,-1,0,1142,2020
238,19182082,-7,13,-1,0,1143,2020
239,19262356,-9,0,-1,1,1143,2020
240,19342087,-9,11,-1,0,1143,2020
241,19422063,-4,0,-1,1,1143,2020
242,19502079,-4,0,-1,0,1144,2020
243,19582051,-6,0,-1,1,1143,2020
244,19662078,-2,0,-1,0,1143,2020
245,19742048,-1,0,-1,0,1144,2020
246,19822049,-1,0,-1,0,1144,2020
247,19902052,0,0,-1,2,1144,2020
248,19982065,0,-1,-1,2,1144,2020
249,20062054,0,0,-1,0,1144,2020
