,time,c1,c2,c3,c4,p1,p2
117,7679491,42,37,0,0,1098,2021
118,7743509,42,36,0,0,1099,2021
119,7807486,44,36,0,0,1099,2021
120,7871502,46,34,2,0,1098,2021
121,7935508,50,36,0,0,1099,2021
122,7999529,46,35,5,0,1100,2021
123,8063492,45,36,1,-1,1100,2021
124,8127478,42,37,4,-1,1101,2021
125,8191478,50,37,1,0,1101,2021
126,8255476,48,36,1,-1,1101,2021
127,8319465,53,37,1,-1,1102,2021
128,8383456,53,36,1,-1,1102,2021
129,8447476,56,37,1,-1,1102,2021
130,8511481,57,37,10,-2,1102,2021
131,8575470,61,37,4,0,1102,2021
132,8639431,61,35,0,-1,1102,2021
133,8703464,67,36,1,0,1102,2021
134,8767457,68,37,4,-2,1102,2021
135,8831444,71,36,5,-1,1103,2021
136,8895462,69,36,2,-2,1103,2021
137,8959483,53,37,7,-2,1105,2021
138,9023450,62,37,9,-2,1105,2021
139,9087429,64,40,4,-2,1106,2021
140,9151443,64,38,5,-2,1106,2021
141,9215408,70,37,6,-2,1105,2021
142,9279417,71,36,7,-2,1106,2021
143,9343404,75,37,11,-2,1106,2021
144,9407421,72,35,5,-2,1107,2021
145,9471428,73,36,9,-2,1107,2021
146,9535459,76,37,8,-2,1107,2021
147,9599417,86,38,8,-2,1107,2021
148,9663404,82,37,11,-2,1107,2021
149,9727412,86,37,8,-2,1107,2021
150,9791402,86,37,14,-2,1107,2021
151,9855409,87,38,9,-2,1107,2021
152,9919403,88,37,14,-2,1108,2021
153,9983382,94,37,14,-2,1108,2021
154,10047379,94,36,13,-2,1108,2021
155,10111384,99,36,11,-2,1107,2021
156,10175379,101,37,11,-2,1108,2021
157,10239410,101,35,13,-2,1108,2021
158,10303381,90,39,14,-7,1110,2021
159,10367356,93,43,14,-7,1111,2020
160,10431362,93,40,13,-4,1111,2020
161,10495344,98,38,13,-8,1111,2020
162,10559387,99,41,14,-6,1111,2021
163,10623339,108,44,13,-8,1111,2020
164,10687349,101,43,13,-8,1112,2020
165,10751352,105,42,14,-8,1112,2020
166,10815364,104,43,15,-10,1112,2020
167,10879372,110,43,14,-9,1112,2021
168,10943336,109,43,13,-8,1112,2020
169,11007333,115,42,14,-9,1112,2020
170,11071356,114,43,13,-11,1112,2021
171,11135340,121,39,14,-11,1113,2020
172,11199317,117,40,13,-6,1113,2020
173,11264269,121,43,18,-8,1113,2020
174,11327353,123,42,18,-10,1113,2020
175,11391281,128,42,18,-10,1113,2020
176,11455338,126,42,18,-6,1113,2020
177,11519311,131,42,17,-11,1114,2020
178,11583297,131,40,21,-7,1113,2020
179,11647308,133,43,20,-7,1114,2020
180,11711300,106,44,13,-9,1117,2019
181,11775300,33,53,13,-7,1127,2019
182,11839291,-29,32,8,0,1140,2021
183,11919281,2,-31,3,-2,1136,2020
184,11999291,0,29,3,4,1138,2021
185,12063284,0,27,0,1,1138,2022
186,12127291,0,25,2,9,1138,2022
187,12191226,0,23,0,1,1138,2022
188,12255253,1,31,0,7,1139,2022
189,12319278,5,30,3,0,1139,2021
